registration_id,user_id,event_id,registration_date,completed,rating_given,referral_source,device,days_before_event
REG02347,USR0258,EVT034,2023-06-27,0,,Recommandation,Mobile,16
REG02348,USR0258,EVT015,2023-07-31,1,4.9,Push Notification,Desktop,5
REG02349,USR0258,EVT038,2023-02-11,1,3.7,Recommandation,Desktop,55
REG02350,USR0258,EVT062,2023-03-02,1,4.8,Push Notification,Desktop,19
REG02351,USR0259,EVT048,2024-11-30,0,,Push Notification,Desktop,38
REG02352,USR0259,EVT034,2024-05-31,0,,Social Media,Desktop,45
REG02353,USR0259,EVT063,2023-08-02,1,4.5,Push Notification,Mobile,57
REG02354,USR0259,EVT042,2023-06-16,1,3.5,Push Notification,Tablet,28
REG02355,USR0259,EVT053,2023-05-16,1,4.1,Recommandation,Tablet,48
REG02356,USR0259,EVT032,2024-07-05,0,,Push Notification,Mobile,9
REG02357,USR0259,EVT047,2023-10-03,1,3.2,Social Media,Mobile,29
REG02358,USR0259,EVT010,2023-12-08,1,3.8,Social Media,Tablet,40
REG02359,USR0259,EVT001,2023-05-18,0,,Email,Mobile,16
REG02360,USR0260,EVT042,2023-07-22,1,3.9,Social Media,Desktop,18
REG02361,USR0260,EVT066,2023-06-13,1,3.0,Push Notification,Tablet,50
REG02362,USR0260,EVT041,2023-10-02,1,4.1,Direct,Desktop,40
REG02363,USR0260,EVT063,2023-04-11,1,3.4,Direct,Mobile,45
REG02364,USR0260,EVT065,2023-08-23,1,3.7,Direct,Mobile,28
REG02365,USR0260,EVT047,2023-10-08,1,3.3,Social Media,Tablet,59
REG02366,USR0260,EVT053,2024-02-13,1,3.2,Push Notification,Tablet,2
REG02367,USR0260,EVT058,2024-09-27,1,3.9,Push Notification,Mobile,1
REG02368,USR0260,EVT040,2024-08-07,1,4.3,Social Media,Desktop,21
REG02369,USR0260,EVT017,2023-05-21,1,3.4,Email,Mobile,23
REG02370,USR0261,EVT032,2023-12-06,1,3.6,Recommandation,Mobile,47
REG02371,USR0261,EVT068,2023-05-23,1,4.3,Recommandation,Mobile,43
REG02372,USR0261,EVT055,2023-02-20,1,3.9,Social Media,Desktop,41
REG02373,USR0261,EVT008,2023-05-24,1,4.2,Push Notification,Desktop,45
REG02374,USR0261,EVT011,2023-09-15,0,,Push Notification,Mobile,33
REG02375,USR0261,EVT023,2024-07-12,1,4.6,Recommandation,Tablet,60
REG02376,USR0261,EVT027,2024-07-06,1,4.2,Email,Desktop,50
REG02377,USR0261,EVT025,2024-07-09,1,3.1,Direct,Tablet,25
REG02378,USR0261,EVT057,2024-08-11,1,3.4,Push Notification,Mobile,38
REG02379,USR0261,EVT026,2024-08-26,0,,Direct,Desktop,7
REG02380,USR0261,EVT067,2024-01-02,0,,Email,Mobile,22
REG02381,USR0261,EVT059,2024-04-23,1,4.3,Direct,Desktop,4
REG02382,USR0261,EVT049,2024-06-16,1,4.0,Recommandation,Tablet,34
REG02383,USR0262,EVT039,2024-07-08,1,4.5,Direct,Tablet,51
REG02384,USR0262,EVT061,2024-05-04,1,4.6,Email,Tablet,33
REG02385,USR0262,EVT066,2023-09-30,1,3.3,Social Media,Mobile,24
REG02386,USR0262,EVT051,2023-11-09,0,,Recommandation,Tablet,24
REG02387,USR0262,EVT035,2023-03-24,1,3.8,Social Media,Mobile,12
REG02388,USR0262,EVT067,2023-07-07,0,,Email,Mobile,35
REG02389,USR0262,EVT070,2023-07-07,1,4.6,Direct,Mobile,49
REG02390,USR0262,EVT052,2023-11-04,1,4.1,Push Notification,Tablet,49
REG02391,USR0262,EVT057,2023-09-15,0,,Email,Mobile,55
REG02392,USR0262,EVT034,2023-06-23,1,3.5,Recommandation,Mobile,19
REG02393,USR0263,EVT056,2023-06-29,1,4.6,Social Media,Tablet,42
REG02394,USR0263,EVT039,2024-03-03,1,4.7,Direct,Mobile,9
REG02395,USR0263,EVT007,2024-02-24,1,3.5,Recommandation,Mobile,38
REG02396,USR0263,EVT063,2024-01-05,1,3.4,Direct,Desktop,42
REG02397,USR0263,EVT030,2023-02-10,1,3.5,Email,Mobile,48
REG02398,USR0263,EVT038,2023-03-28,1,3.5,Push Notification,Tablet,40
REG02399,USR0263,EVT014,2023-07-01,1,3.6,Direct,Mobile,6
REG02400,USR0263,EVT024,2024-08-29,1,4.7,Email,Desktop,2
REG02401,USR0263,EVT064,2024-06-25,1,4.0,Email,Desktop,26
REG02402,USR0263,EVT012,2023-10-15,1,4.8,Direct,Mobile,31
REG02403,USR0263,EVT066,2024-03-22,0,,Direct,Desktop,14
REG02404,USR0264,EVT048,2024-12-31,0,,Email,Mobile,37
REG02405,USR0264,EVT050,2023-11-30,1,3.3,Recommandation,Desktop,6
REG02406,USR0264,EVT056,2024-03-31,0,,Push Notification,Mobile,44
REG02407,USR0264,EVT046,2023-04-24,1,4.7,Push Notification,Desktop,8
REG02408,USR0264,EVT032,2023-01-13,1,4.6,Recommandation,Desktop,46
REG02409,USR0264,EVT043,2023-04-06,0,,Recommandation,Mobile,13
REG02410,USR0264,EVT052,2023-04-12,1,3.6,Recommandation,Mobile,59
REG02411,USR0264,EVT047,2023-07-21,1,3.9,Direct,Tablet,24
REG02412,USR0264,EVT044,2024-05-03,0,,Email,Desktop,55
REG02413,USR0264,EVT040,2024-12-10,1,3.5,Recommandation,Mobile,40
REG02414,USR0264,EVT031,2023-02-16,0,,Direct,Mobile,31
REG02415,USR0264,EVT042,2023-12-02,0,,Email,Tablet,36
REG02416,USR0264,EVT054,2024-03-27,1,3.2,Direct,Tablet,40
REG02417,USR0264,EVT014,2024-08-01,1,3.6,Push Notification,Mobile,57
REG02418,USR0264,EVT006,2023-06-22,1,3.4,Recommandation,Desktop,50
REG02419,USR0265,EVT034,2024-05-23,1,3.5,Direct,Desktop,51
REG02420,USR0265,EVT033,2023-07-21,1,3.8,Recommandation,Desktop,37
REG02421,USR0265,EVT041,2023-01-12,1,4.7,Social Media,Desktop,48
REG02422,USR0265,EVT054,2023-08-19,1,4.5,Direct,Tablet,37
REG02423,USR0265,EVT045,2023-02-12,1,3.9,Push Notification,Tablet,28
REG02424,USR0265,EVT066,2024-12-24,1,4.3,Email,Tablet,22
REG02425,USR0266,EVT038,2023-12-12,1,3.6,Recommandation,Mobile,6
REG02426,USR0266,EVT041,2024-02-05,1,3.5,Social Media,Tablet,2
REG02427,USR0266,EVT044,2023-02-03,1,3.4,Social Media,Mobile,17
REG02428,USR0266,EVT039,2024-11-19,1,3.6,Direct,Tablet,7
REG02429,USR0266,EVT057,2023-10-28,1,4.0,Social Media,Desktop,18
REG02430,USR0266,EVT016,2023-08-06,1,3.8,Direct,Mobile,35
REG02431,USR0266,EVT028,2024-04-07,0,,Recommandation,Desktop,17
REG02432,USR0267,EVT032,2023-05-15,1,3.8,Push Notification,Desktop,36
REG02433,USR0267,EVT052,2023-03-10,1,3.6,Email,Tablet,24
REG02434,USR0267,EVT066,2024-06-13,1,4.1,Email,Mobile,29
REG02435,USR0267,EVT067,2024-05-01,0,,Push Notification,Tablet,54
REG02436,USR0267,EVT069,2023-04-23,1,4.0,Recommandation,Mobile,45
REG02437,USR0267,EVT070,2024-04-10,1,4.7,Direct,Mobile,19
REG02438,USR0267,EVT053,2023-08-30,1,4.5,Direct,Mobile,22
REG02439,USR0267,EVT037,2023-02-07,1,3.5,Recommandation,Desktop,38
REG02440,USR0267,EVT013,2024-06-05,1,3.1,Direct,Tablet,29
REG02441,USR0268,EVT063,2023-01-23,0,,Direct,Tablet,51
REG02442,USR0268,EVT002,2023-05-04,1,3.3,Push Notification,Desktop,27
REG02443,USR0268,EVT025,2024-05-01,0,,Recommandation,Mobile,40
REG02444,USR0268,EVT026,2023-01-17,1,3.9,Social Media,Desktop,22
REG02445,USR0268,EVT023,2023-08-12,1,3.7,Social Media,Mobile,25
REG02446,USR0268,EVT001,2024-04-27,1,4.1,Push Notification,Desktop,44
REG02447,USR0268,EVT066,2023-06-23,1,4.4,Social Media,Desktop,26
REG02448,USR0268,EVT009,2023-01-25,1,3.6,Recommandation,Mobile,55
REG02449,USR0268,EVT006,2024-11-17,1,4.1,Push Notification,Mobile,45
REG02450,USR0268,EVT008,2024-04-11,1,4.3,Social Media,Desktop,49
REG02451,USR0268,EVT010,2024-12-17,1,4.1,Direct,Tablet,47
REG02452,USR0268,EVT003,2024-03-29,1,3.8,Push Notification,Mobile,49
REG02453,USR0269,EVT068,2023-06-16,1,4.9,Email,Desktop,13
REG02454,USR0269,EVT032,2024-08-17,1,4.5,Social Media,Tablet,6
REG02455,USR0269,EVT047,2024-11-20,0,,Social Media,Mobile,32
REG02456,USR0269,EVT011,2023-05-03,1,3.8,Recommandation,Mobile,50
REG02457,USR0270,EVT032,2024-04-19,1,4.5,Email,Tablet,28
REG02458,USR0270,EVT065,2023-11-12,1,3.3,Social Media,Desktop,11
REG02459,USR0270,EVT034,2023-01-31,1,4.4,Social Media,Tablet,43
REG02460,USR0270,EVT070,2023-08-29,0,,Email,Tablet,50
REG02461,USR0270,EVT063,2023-09-01,0,,Recommandation,Tablet,41
REG02462,USR0270,EVT060,2024-09-07,1,3.2,Recommandation,Tablet,40
REG02463,USR0270,EVT050,2024-03-04,1,5.0,Social Media,Mobile,5
REG02464,USR0270,EVT055,2024-09-23,1,4.1,Push Notification,Mobile,24
REG02465,USR0270,EVT052,2023-09-22,0,,Social Media,Mobile,18
REG02466,USR0270,EVT067,2023-08-26,1,4.0,Recommandation,Tablet,51
REG02467,USR0270,EVT046,2023-09-09,0,,Push Notification,Tablet,44
REG02468,USR0270,EVT042,2023-03-19,1,4.1,Direct,Desktop,33
REG02469,USR0270,EVT039,2023-01-06,1,3.8,Recommandation,Tablet,15
REG02470,USR0270,EVT051,2024-11-25,1,4.8,Social Media,Tablet,56
REG02471,USR0271,EVT003,2023-04-16,1,4.7,Social Media,Tablet,43
REG02472,USR0271,EVT024,2023-05-26,0,,Social Media,Mobile,22
REG02473,USR0271,EVT064,2023-01-02,1,3.9,Email,Mobile,31
REG02474,USR0271,EVT046,2023-02-25,0,,Push Notification,Desktop,41
REG02475,USR0271,EVT010,2023-11-02,1,4.8,Push Notification,Mobile,33
REG02476,USR0271,EVT004,2024-10-06,1,4.0,Email,Desktop,11
REG02477,USR0271,EVT034,2024-02-16,1,3.3,Direct,Tablet,12
REG02478,USR0271,EVT012,2024-10-28,0,,Recommandation,Desktop,54
REG02479,USR0271,EVT006,2024-06-23,1,4.9,Email,Desktop,10
REG02480,USR0271,EVT017,2024-06-12,1,4.2,Recommandation,Tablet,12
REG02481,USR0271,EVT031,2024-10-18,1,4.3,Email,Mobile,27
REG02482,USR0271,EVT067,2024-07-06,1,4.9,Email,Tablet,39
REG02483,USR0271,EVT050,2024-01-30,0,,Push Notification,Desktop,26
REG02484,USR0271,EVT009,2024-02-06,1,4.1,Social Media,Mobile,54
REG02485,USR0272,EVT034,2024-10-01,1,3.1,Push Notification,Desktop,13
REG02486,USR0272,EVT070,2024-11-19,0,,Recommandation,Desktop,18
REG02487,USR0273,EVT067,2024-09-01,1,4.3,Recommandation,Desktop,34
REG02488,USR0273,EVT015,2024-11-27,0,,Direct,Mobile,6
REG02489,USR0273,EVT019,2023-07-02,1,4.5,Push Notification,Desktop,11
REG02490,USR0273,EVT024,2024-11-04,0,,Push Notification,Desktop,39
REG02491,USR0273,EVT021,2023-01-20,1,4.9,Push Notification,Mobile,30
REG02492,USR0273,EVT052,2024-01-08,1,3.4,Recommandation,Tablet,29
REG02493,USR0274,EVT025,2023-03-02,1,3.8,Direct,Mobile,9
REG02494,USR0274,EVT009,2023-10-28,1,3.6,Recommandation,Mobile,23
REG02495,USR0274,EVT024,2023-12-30,1,4.5,Recommandation,Tablet,49
REG02496,USR0274,EVT008,2023-03-23,1,4.6,Recommandation,Desktop,44
REG02497,USR0274,EVT015,2023-01-17,0,,Direct,Tablet,18
REG02498,USR0274,EVT005,2024-06-06,1,3.2,Social Media,Desktop,32
REG02499,USR0274,EVT069,2023-09-12,1,3.6,Direct,Desktop,10
REG02500,USR0274,EVT011,2023-07-22,0,,Push Notification,Desktop,3
REG02501,USR0274,EVT043,2024-01-26,1,3.9,Social Media,Tablet,27
REG02502,USR0274,EVT046,2023-10-18,1,3.3,Social Media,Desktop,37
REG02503,USR0275,EVT067,2024-11-13,0,,Push Notification,Tablet,4
REG02504,USR0275,EVT061,2023-09-20,1,4.0,Push Notification,Mobile,27
REG02505,USR0275,EVT042,2024-07-31,1,3.0,Direct,Desktop,5
REG02506,USR0275,EVT060,2024-04-09,0,,Social Media,Tablet,27
REG02507,USR0275,EVT049,2023-07-01,1,3.7,Social Media,Tablet,59
REG02508,USR0275,EVT066,2024-09-07,1,3.3,Social Media,Tablet,36
REG02509,USR0275,EVT037,2023-09-11,1,4.5,Direct,Desktop,36
REG02510,USR0275,EVT054,2024-06-11,1,4.0,Social Media,Mobile,24
REG02511,USR0275,EVT052,2024-03-20,1,3.2,Recommandation,Tablet,12
REG02512,USR0275,EVT069,2023-02-20,1,4.7,Recommandation,Tablet,53
REG02513,USR0275,EVT044,2023-09-10,1,3.4,Social Media,Tablet,13
REG02514,USR0275,EVT041,2024-09-05,1,5.0,Direct,Mobile,2
REG02515,USR0275,EVT055,2023-01-05,0,,Recommandation,Desktop,4
REG02516,USR0275,EVT064,2024-10-30,0,,Direct,Desktop,10
REG02517,USR0275,EVT056,2024-09-23,1,4.9,Recommandation,Tablet,42
REG02518,USR0275,EVT020,2024-11-08,1,3.1,Recommandation,Tablet,60
REG02519,USR0276,EVT021,2023-08-11,1,3.0,Social Media,Tablet,32
REG02520,USR0276,EVT022,2023-11-26,1,4.3,Social Media,Desktop,9
REG02521,USR0276,EVT001,2023-02-03,1,4.1,Recommandation,Tablet,25
REG02522,USR0276,EVT026,2023-11-01,1,4.6,Push Notification,Desktop,59
REG02523,USR0276,EVT067,2023-01-12,1,4.9,Push Notification,Mobile,34
REG02524,USR0276,EVT061,2023-07-07,1,4.7,Email,Tablet,60
REG02525,USR0276,EVT027,2024-05-11,0,,Direct,Tablet,52
REG02526,USR0276,EVT002,2023-04-15,1,3.5,Social Media,Desktop,9
REG02527,USR0276,EVT064,2024-08-05,0,,Social Media,Mobile,42
REG02528,USR0276,EVT019,2024-01-14,1,3.3,Email,Mobile,31
REG02529,USR0276,EVT008,2024-11-05,1,4.3,Email,Desktop,40
REG02530,USR0277,EVT069,2023-04-13,0,,Direct,Tablet,22
REG02531,USR0277,EVT043,2024-05-06,1,4.5,Recommandation,Mobile,20
REG02532,USR0277,EVT055,2023-09-11,1,3.6,Recommandation,Mobile,46
REG02533,USR0277,EVT049,2023-06-17,1,4.9,Push Notification,Desktop,43
REG02534,USR0277,EVT035,2024-09-25,1,3.8,Email,Mobile,32
REG02535,USR0277,EVT066,2024-05-16,1,4.3,Email,Desktop,23
REG02536,USR0277,EVT038,2023-03-05,1,3.2,Social Media,Tablet,12
REG02537,USR0277,EVT065,2023-02-16,1,3.7,Social Media,Tablet,54
REG02538,USR0277,EVT007,2024-08-20,1,3.1,Push Notification,Tablet,31
REG02539,USR0278,EVT053,2024-04-15,1,3.6,Push Notification,Desktop,55
REG02540,USR0278,EVT041,2023-11-14,1,3.9,Social Media,Tablet,1
REG02541,USR0278,EVT068,2023-10-05,1,3.1,Social Media,Desktop,56
REG02542,USR0278,EVT067,2023-05-12,1,3.6,Email,Mobile,45
REG02543,USR0278,EVT045,2024-04-26,1,3.2,Social Media,Mobile,51
REG02544,USR0279,EVT012,2023-02-04,0,,Social Media,Desktop,6
REG02545,USR0279,EVT065,2024-05-09,1,4.9,Push Notification,Tablet,38
REG02546,USR0279,EVT016,2023-12-22,1,3.7,Push Notification,Desktop,3
REG02547,USR0279,EVT070,2024-09-11,0,,Social Media,Desktop,33
REG02548,USR0279,EVT066,2023-01-02,1,4.1,Email,Tablet,48
REG02549,USR0279,EVT030,2023-04-08,1,4.7,Recommandation,Desktop,46
REG02550,USR0279,EVT009,2024-09-26,1,3.7,Social Media,Tablet,8
REG02551,USR0279,EVT063,2024-02-12,1,4.0,Direct,Mobile,4
REG02552,USR0279,EVT010,2023-10-19,1,3.5,Email,Tablet,20
REG02553,USR0279,EVT056,2023-11-23,0,,Email,Tablet,18
REG02554,USR0279,EVT037,2023-01-19,0,,Push Notification,Tablet,60
REG02555,USR0280,EVT009,2024-07-13,1,3.2,Social Media,Mobile,44
REG02556,USR0280,EVT029,2023-08-03,1,3.8,Push Notification,Tablet,47
REG02557,USR0280,EVT059,2023-02-10,1,3.7,Social Media,Tablet,26
REG02558,USR0280,EVT003,2024-12-01,0,,Email,Tablet,29
REG02559,USR0280,EVT065,2024-06-30,1,3.3,Recommandation,Mobile,39
REG02560,USR0280,EVT020,2024-12-15,1,4.9,Direct,Desktop,45
REG02561,USR0280,EVT053,2024-03-23,1,3.4,Push Notification,Tablet,16
REG02562,USR0280,EVT019,2023-12-17,1,3.3,Email,Mobile,39
REG02563,USR0280,EVT038,2024-04-24,1,4.7,Social Media,Tablet,58
REG02564,USR0280,EVT035,2023-02-24,1,4.7,Direct,Mobile,33
REG02565,USR0280,EVT043,2024-09-11,1,5.0,Email,Tablet,11
REG02566,USR0280,EVT005,2023-02-12,0,,Email,Tablet,45
REG02567,USR0280,EVT021,2024-09-21,1,4.7,Recommandation,Mobile,6
REG02568,USR0280,EVT049,2023-04-05,1,4.7,Push Notification,Desktop,25
REG02569,USR0281,EVT059,2023-12-10,1,4.1,Social Media,Mobile,22
REG02570,USR0281,EVT061,2023-06-16,0,,Push Notification,Mobile,43
REG02571,USR0281,EVT050,2023-05-03,1,4.3,Email,Desktop,30
REG02572,USR0282,EVT008,2024-11-19,0,,Push Notification,Mobile,21
REG02573,USR0282,EVT046,2023-08-20,1,3.9,Email,Desktop,31
REG02574,USR0282,EVT065,2023-10-07,1,3.6,Direct,Tablet,45
REG02575,USR0282,EVT050,2023-02-28,0,,Push Notification,Tablet,58
REG02576,USR0282,EVT032,2023-07-21,1,4.5,Recommandation,Desktop,48
REG02577,USR0282,EVT056,2023-03-17,0,,Social Media,Desktop,47
REG02578,USR0282,EVT069,2023-09-07,1,3.8,Direct,Desktop,27
REG02579,USR0282,EVT006,2023-05-16,0,,Push Notification,Mobile,21
REG02580,USR0282,EVT067,2024-12-20,1,3.8,Email,Desktop,15
REG02581,USR0282,EVT062,2023-01-14,1,3.8,Social Media,Desktop,2
REG02582,USR0282,EVT041,2023-05-13,1,4.6,Direct,Mobile,14
REG02583,USR0282,EVT059,2024-02-02,1,3.1,Email,Desktop,16
REG02584,USR0282,EVT051,2023-02-12,1,3.5,Email,Desktop,3
REG02585,USR0282,EVT045,2023-05-13,1,4.8,Email,Tablet,41
REG02586,USR0283,EVT010,2023-01-09,1,4.2,Email,Mobile,38
REG02587,USR0283,EVT003,2023-02-14,1,5.0,Email,Tablet,16
REG02588,USR0283,EVT002,2024-10-16,1,3.7,Email,Tablet,17
REG02589,USR0283,EVT011,2023-12-14,1,3.4,Direct,Desktop,37
REG02590,USR0283,EVT061,2024-04-23,1,3.7,Email,Tablet,42
REG02591,USR0283,EVT022,2023-07-11,0,,Email,Mobile,40
REG02592,USR0283,EVT064,2024-06-30,1,3.3,Direct,Desktop,59
REG02593,USR0283,EVT009,2024-05-19,0,,Recommandation,Desktop,52
REG02594,USR0283,EVT040,2023-10-07,0,,Social Media,Mobile,3
REG02595,USR0284,EVT022,2024-07-24,0,,Recommandation,Tablet,19
REG02596,USR0284,EVT001,2023-12-04,1,3.2,Social Media,Mobile,41
REG02597,USR0284,EVT034,2024-07-28,1,4.1,Direct,Desktop,41
REG02598,USR0284,EVT021,2023-12-25,1,3.6,Recommandation,Desktop,26
REG02599,USR0284,EVT070,2024-02-20,1,3.3,Recommandation,Mobile,8
REG02600,USR0284,EVT039,2024-05-20,1,3.1,Direct,Desktop,1
REG02601,USR0284,EVT015,2023-08-29,0,,Direct,Mobile,52
REG02602,USR0285,EVT029,2023-11-14,1,3.1,Email,Desktop,29
REG02603,USR0285,EVT003,2024-10-17,1,3.8,Direct,Mobile,9
REG02604,USR0285,EVT063,2023-07-21,1,5.0,Recommandation,Tablet,24
REG02605,USR0285,EVT012,2023-01-28,1,4.9,Email,Mobile,29
REG02606,USR0285,EVT024,2023-08-24,1,4.3,Email,Desktop,32
REG02607,USR0285,EVT050,2023-04-07,1,3.1,Social Media,Desktop,37
REG02608,USR0285,EVT051,2023-03-05,1,3.4,Recommandation,Mobile,14
REG02609,USR0285,EVT059,2023-09-09,1,3.6,Social Media,Desktop,4
REG02610,USR0286,EVT049,2023-09-28,1,3.7,Email,Tablet,52
REG02611,USR0286,EVT041,2023-11-24,1,5.0,Direct,Tablet,4
REG02612,USR0286,EVT062,2023-11-23,1,3.2,Email,Tablet,60
REG02613,USR0286,EVT066,2024-06-21,1,4.1,Direct,Tablet,60
REG02614,USR0286,EVT065,2023-11-04,0,,Direct,Tablet,14
REG02615,USR0286,EVT058,2024-03-15,1,4.8,Social Media,Mobile,13
REG02616,USR0286,EVT068,2023-11-27,1,4.0,Social Media,Desktop,26
REG02617,USR0286,EVT051,2024-07-14,0,,Recommandation,Tablet,30
REG02618,USR0286,EVT038,2023-02-20,1,4.9,Direct,Desktop,52
REG02619,USR0286,EVT035,2023-04-01,1,3.5,Email,Tablet,7
REG02620,USR0286,EVT060,2024-07-31,1,3.1,Recommandation,Desktop,32
REG02621,USR0286,EVT040,2023-09-05,1,4.7,Push Notification,Tablet,46
REG02622,USR0286,EVT036,2024-09-10,1,3.4,Push Notification,Mobile,37
REG02623,USR0286,EVT017,2024-02-19,1,3.1,Social Media,Mobile,21
REG02624,USR0287,EVT022,2024-02-09,0,,Direct,Desktop,40
REG02625,USR0287,EVT062,2024-08-30,1,3.5,Direct,Desktop,59
REG02626,USR0287,EVT002,2023-08-31,1,4.4,Push Notification,Tablet,35
REG02627,USR0287,EVT009,2023-12-13,1,3.1,Push Notification,Tablet,12
REG02628,USR0287,EVT016,2023-01-23,1,3.5,Email,Mobile,28
REG02629,USR0288,EVT017,2023-08-22,1,3.4,Recommandation,Desktop,9
REG02630,USR0288,EVT006,2023-08-06,0,,Direct,Tablet,5
REG02631,USR0288,EVT028,2024-09-11,1,3.3,Social Media,Mobile,52
REG02632,USR0288,EVT009,2024-11-19,1,4.6,Email,Desktop,54
REG02633,USR0288,EVT063,2023-10-03,1,3.3,Direct,Mobile,59
REG02634,USR0288,EVT007,2024-03-29,1,4.1,Social Media,Tablet,5
REG02635,USR0288,EVT024,2023-07-26,1,3.4,Email,Mobile,46
REG02636,USR0288,EVT026,2024-02-07,1,5.0,Push Notification,Tablet,10
REG02637,USR0288,EVT015,2023-07-08,1,3.9,Push Notification,Mobile,32
REG02638,USR0288,EVT065,2024-04-05,1,3.4,Email,Desktop,57
REG02639,USR0288,EVT062,2024-06-02,1,3.1,Direct,Desktop,60
REG02640,USR0289,EVT043,2024-05-04,1,4.6,Email,Mobile,36
REG02641,USR0289,EVT070,2024-01-06,1,3.8,Email,Desktop,40
REG02642,USR0289,EVT048,2023-11-17,1,4.0,Recommandation,Mobile,41
REG02643,USR0289,EVT045,2023-10-22,1,4.6,Direct,Tablet,20
REG02644,USR0289,EVT031,2023-02-24,1,4.0,Email,Tablet,42
REG02645,USR0289,EVT046,2024-03-20,1,4.5,Social Media,Mobile,28
REG02646,USR0289,EVT018,2024-04-09,1,3.7,Email,Desktop,54
REG02647,USR0289,EVT022,2023-06-13,1,3.1,Direct,Mobile,52
REG02648,USR0290,EVT053,2024-01-01,1,4.6,Direct,Desktop,27
REG02649,USR0290,EVT013,2023-03-14,1,3.9,Recommandation,Tablet,32
REG02650,USR0290,EVT069,2024-10-23,1,3.2,Push Notification,Tablet,45
REG02651,USR0290,EVT020,2024-08-07,1,4.5,Social Media,Tablet,18
REG02652,USR0290,EVT005,2024-09-04,1,3.5,Social Media,Desktop,3
REG02653,USR0290,EVT058,2024-08-26,1,4.8,Recommandation,Mobile,56
REG02654,USR0290,EVT039,2023-10-16,1,4.6,Push Notification,Mobile,53
REG02655,USR0290,EVT029,2024-03-02,1,3.9,Push Notification,Mobile,9
REG02656,USR0290,EVT066,2023-08-16,0,,Recommandation,Desktop,7
REG02657,USR0290,EVT042,2023-05-14,1,4.4,Social Media,Tablet,60
REG02658,USR0291,EVT015,2023-03-18,1,4.8,Recommandation,Tablet,19
REG02659,USR0291,EVT068,2024-07-29,0,,Push Notification,Desktop,2
REG02660,USR0291,EVT031,2023-01-05,1,3.4,Direct,Desktop,48
REG02661,USR0291,EVT020,2024-12-16,0,,Push Notification,Mobile,59
REG02662,USR0291,EVT036,2023-07-17,0,,Social Media,Tablet,59
REG02663,USR0291,EVT041,2023-11-08,0,,Recommandation,Mobile,53
REG02664,USR0291,EVT060,2024-10-14,1,3.8,Direct,Tablet,33
REG02665,USR0291,EVT047,2024-12-13,1,4.7,Social Media,Tablet,10
REG02666,USR0291,EVT027,2023-05-12,1,4.1,Social Media,Tablet,31
REG02667,USR0291,EVT025,2023-03-01,1,4.1,Recommandation,Mobile,25
REG02668,USR0292,EVT062,2024-01-29,1,5.0,Push Notification,Tablet,47
REG02669,USR0292,EVT058,2023-09-19,1,3.7,Recommandation,Desktop,48
REG02670,USR0292,EVT045,2024-08-11,1,4.9,Recommandation,Desktop,2
REG02671,USR0292,EVT054,2024-11-26,1,3.9,Direct,Tablet,18
REG02672,USR0292,EVT046,2024-08-03,1,3.8,Social Media,Mobile,1
REG02673,USR0292,EVT053,2024-09-27,0,,Direct,Mobile,13
REG02674,USR0292,EVT043,2024-02-09,0,,Email,Tablet,4
REG02675,USR0292,EVT042,2024-08-10,0,,Direct,Mobile,25
REG02676,USR0292,EVT039,2024-02-15,1,3.2,Recommandation,Desktop,58
REG02677,USR0292,EVT034,2023-11-23,1,4.4,Direct,Desktop,22
REG02678,USR0293,EVT027,2024-06-19,0,,Recommandation,Desktop,49
REG02679,USR0293,EVT030,2024-01-03,0,,Recommandation,Mobile,12
REG02680,USR0293,EVT004,2023-09-18,1,3.5,Email,Mobile,25
REG02681,USR0293,EVT025,2024-06-20,1,4.0,Direct,Tablet,55
REG02682,USR0293,EVT013,2023-05-16,1,3.1,Email,Desktop,25
REG02683,USR0293,EVT063,2023-12-28,1,3.2,Push Notification,Desktop,56
REG02684,USR0293,EVT062,2023-11-06,1,4.5,Social Media,Tablet,31
REG02685,USR0293,EVT014,2023-10-31,1,4.6,Push Notification,Mobile,34
REG02686,USR0293,EVT002,2024-02-21,0,,Direct,Mobile,33
REG02687,USR0293,EVT041,2023-08-27,0,,Direct,Mobile,47
REG02688,USR0293,EVT053,2023-03-07,1,4.9,Direct,Mobile,3
REG02689,USR0294,EVT050,2023-10-02,1,3.4,Direct,Mobile,12
REG02690,USR0294,EVT016,2023-02-16,1,3.7,Email,Tablet,40
REG02691,USR0294,EVT038,2024-07-01,1,5.0,Recommandation,Tablet,5
REG02692,USR0294,EVT051,2023-08-06,1,4.2,Social Media,Desktop,41
REG02693,USR0294,EVT070,2023-03-09,0,,Direct,Tablet,32
REG02694,USR0294,EVT060,2024-08-12,0,,Push Notification,Desktop,22
REG02695,USR0294,EVT045,2023-06-06,1,3.2,Recommandation,Desktop,40
REG02696,USR0294,EVT011,2023-10-04,1,3.6,Email,Desktop,14
REG02697,USR0294,EVT027,2023-12-29,1,3.8,Direct,Desktop,33
REG02698,USR0294,EVT042,2023-01-15,1,4.0,Push Notification,Tablet,17
REG02699,USR0294,EVT030,2024-11-24,1,3.7,Social Media,Mobile,9
REG02700,USR0295,EVT057,2023-01-02,1,4.2,Recommandation,Mobile,42
REG02701,USR0295,EVT035,2023-02-15,0,,Email,Desktop,59
REG02702,USR0295,EVT058,2024-06-27,1,4.5,Recommandation,Tablet,18
